X,Y,id,left,top,right,bottom,row_index,col_index
299164.306578558,1609180.33248061,58727,299164.306578558,1609180.33248061,299214.306578558,1609230.33248061,610,87
299164.306578558,1609130.33248061,58728,299164.306578558,1609130.33248061,299214.306578558,1609180.33248061,611,87
299164.306578558,1608880.33248061,58733,299164.306578558,1608880.33248061,299214.306578558,1608930.33248061,616,87
299164.306578558,1608780.33248061,58735,299164.306578558,1608780.33248061,299214.306578558,1608830.33248061,618,87
299164.306578558,1608530.33248061,58740,299164.306578558,1608530.33248061,299214.306578558,1608580.33248061,623,87
299164.306578558,1608480.33248061,58741,299164.306578558,1608480.33248061,299214.306578558,1608530.33248061,624,87
299164.306578558,1608030.33248061,58750,299164.306578558,1608030.33248061,299214.306578558,1608080.33248061,633,87
299164.306578558,1607980.33248061,58751,299164.306578558,1607980.33248061,299214.306578558,1608030.33248061,634,87
299164.306578558,1607930.33248061,58752,299164.306578558,1607930.33248061,299214.306578558,1607980.33248061,635,87
299214.306578558,1634880.33248061,58881,299214.306578558,1634880.33248061,299264.306578558,1634930.33248061,96,88
299214.306578558,1633630.33248061,58906,299214.306578558,1633630.33248061,299264.306578558,1633680.33248061,121,88
299214.306578558,1631930.33248061,58940,299214.306578558,1631930.33248061,299264.306578558,1631980.33248061,155,88
299214.306578558,1631780.33248061,58943,299214.306578558,1631780.33248061,299264.306578558,1631830.33248061,158,88
299214.306578558,1631730.33248061,58944,299214.306578558,1631730.33248061,299264.306578558,1631780.33248061,159,88
299214.306578558,1631680.33248061,58945,299214.306578558,1631680.33248061,299264.306578558,1631730.33248061,160,88
299214.306578558,1631130.33248061,58956,299214.306578558,1631130.33248061,299264.306578558,1631180.33248061,171,88
299214.306578558,1630980.33248061,58959,299214.306578558,1630980.33248061,299264.306578558,1631030.33248061,174,88
299214.306578558,1630880.33248061,58961,299214.306578558,1630880.33248061,299264.306578558,1630930.33248061,176,88
299214.306578558,1630830.33248061,58962,299214.306578558,1630830.33248061,299264.306578558,1630880.33248061,177,88
299214.306578558,1630780.33248061,58963,299214.306578558,1630780.33248061,299264.306578558,1630830.33248061,178,88
299214.306578558,1630680.33248061,58965,299214.306578558,1630680.33248061,299264.306578558,1630730.33248061,180,88
299214.306578558,1629380.33248061,58991,299214.306578558,1629380.33248061,299264.306578558,1629430.33248061,206,88
299214.306578558,1627380.33248061,59031,299214.306578558,1627380.33248061,299264.306578558,1627430.33248061,246,88
299214.306578558,1627330.33248061,59032,299214.306578558,1627330.33248061,299264.306578558,1627380.33248061,247,88
299214.306578558,1626230.33248061,59054,299214.306578558,1626230.33248061,299264.306578558,1626280.33248061,269,88
299214.306578558,1626180.33248061,59055,299214.306578558,1626180.33248061,299264.306578558,1626230.33248061,270,88
299214.306578558,1626080.33248061,59057,299214.306578558,1626080.33248061,299264.306578558,1626130.33248061,272,88
299214.306578558,1625880.33248061,59061,299214.306578558,1625880.33248061,299264.306578558,1625930.33248061,276,88
299214.306578558,1625830.33248061,59062,299214.306578558,1625830.33248061,299264.306578558,1625880.33248061,277,88
299214.306578558,1625780.33248061,59063,299214.306578558,1625780.33248061,299264.306578558,1625830.33248061,278,88
299214.306578558,1625730.33248061,59064,299214.306578558,1625730.33248061,299264.306578558,1625780.33248061,279,88
299214.306578558,1625430.33248061,59070,299214.306578558,1625430.33248061,299264.306578558,1625480.33248061,285,88
299214.306578558,1625030.33248061,59078,299214.306578558,1625030.33248061,299264.306578558,1625080.33248061,293,88
299214.306578558,1624880.33248061,59081,299214.306578558,1624880.33248061,299264.306578558,1624930.33248061,296,88
299214.306578558,1624780.33248061,59083,299214.306578558,1624780.33248061,299264.306578558,1624830.33248061,298,88
299214.306578558,1624730.33248061,59084,299214.306578558,1624730.33248061,299264.306578558,1624780.33248061,299,88
299214.306578558,1624080.33248061,59097,299214.306578558,1624080.33248061,299264.306578558,1624130.33248061,312,88
299214.306578558,1623580.33248061,59107,299214.306578558,1623580.33248061,299264.306578558,1623630.33248061,322,88
299214.306578558,1623530.33248061,59108,299214.306578558,1623530.33248061,299264.306578558,1623580.33248061,323,88
299214.306578558,1622530.33248061,59128,299214.306578558,1622530.33248061,299264.306578558,1622580.33248061,343,88
299214.306578558,1622480.33248061,59129,299214.306578558,1622480.33248061,299264.306578558,1622530.33248061,344,88
299214.306578558,1619530.33248061,59188,299214.306578558,1619530.33248061,299264.306578558,1619580.33248061,403,88
299214.306578558,1618780.33248061,59203,299214.306578558,1618780.33248061,299264.306578558,1618830.33248061,418,88
299214.306578558,1617880.33248061,59221,299214.306578558,1617880.33248061,299264.306578558,1617930.33248061,436,88
299214.306578558,1617080.33248061,59237,299214.306578558,1617080.33248061,299264.306578558,1617130.33248061,452,88
299214.306578558,1616880.33248061,59241,299214.306578558,1616880.33248061,299264.306578558,1616930.33248061,456,88
299214.306578558,1616030.33248061,59258,299214.306578558,1616030.33248061,299264.306578558,1616080.33248061,473,88
299214.306578558,1615530.33248061,59268,299214.306578558,1615530.33248061,299264.306578558,1615580.33248061,483,88
299214.306578558,1613430.33248061,59310,299214.306578558,1613430.33248061,299264.306578558,1613480.33248061,525,88
299214.306578558,1612880.33248061,59321,299214.306578558,1612880.33248061,299264.306578558,1612930.33248061,536,88
299214.306578558,1612830.33248061,59322,299214.306578558,1612830.33248061,299264.306578558,1612880.33248061,537,88
299214.306578558,1612780.33248061,59323,299214.306578558,1612780.33248061,299264.306578558,1612830.33248061,538,88
299214.306578558,1611980.33248061,59339,299214.306578558,1611980.33248061,299264.306578558,1612030.33248061,554,88
299214.306578558,1611330.33248061,59352,299214.306578558,1611330.33248061,299264.306578558,1611380.33248061,567,88
299214.306578558,1611180.33248061,59355,299214.306578558,1611180.33248061,299264.306578558,1611230.33248061,570,88
299214.306578558,1611080.33248061,59357,299214.306578558,1611080.33248061,299264.306578558,1611130.33248061,572,88
299214.306578558,1610430.33248061,59370,299214.306578558,1610430.33248061,299264.306578558,1610480.33248061,585,88
299214.306578558,1610380.33248061,59371,299214.306578558,1610380.33248061,299264.306578558,1610430.33248061,586,88
299214.306578558,1610030.33248061,59378,299214.306578558,1610030.33248061,299264.306578558,1610080.33248061,593,88
299214.306578558,1609980.33248061,59379,299214.306578558,1609980.33248061,299264.306578558,1610030.33248061,594,88
299214.306578558,1609880.33248061,59381,299214.306578558,1609880.33248061,299264.306578558,1609930.33248061,596,88
299214.306578558,1609730.33248061,59384,299214.306578558,1609730.33248061,299264.306578558,1609780.33248061,599,88
299214.306578558,1609480.33248061,59389,299214.306578558,1609480.33248061,299264.306578558,1609530.33248061,604,88
299214.306578558,1609330.33248061,59392,299214.306578558,1609330.33248061,299264.306578558,1609380.33248061,607,88
299214.306578558,1609280.33248061,59393,299214.306578558,1609280.33248061,299264.306578558,1609330.33248061,608,88
299214.306578558,1609230.33248061,59394,299214.306578558,1609230.33248061,299264.306578558,1609280.33248061,609,88
299214.306578558,1609180.33248061,59395,299214.306578558,1609180.33248061,299264.306578558,1609230.33248061,610,88
299214.306578558,1609130.33248061,59396,299214.306578558,1609130.33248061,299264.306578558,1609180.33248061,611,88
299214.306578558,1608880.33248061,59401,299214.306578558,1608880.33248061,299264.306578558,1608930.33248061,616,88
299214.306578558,1608730.33248061,59404,299214.306578558,1608730.33248061,299264.306578558,1608780.33248061,619,88
299214.306578558,1608530.33248061,59408,299214.306578558,1608530.33248061,299264.306578558,1608580.33248061,623,88
299214.306578558,1608480.33248061,59409,299214.306578558,1608480.33248061,299264.306578558,1608530.33248061,624,88
299214.306578558,1608030.33248061,59418,299214.306578558,1608030.33248061,299264.306578558,1608080.33248061,633,88
299214.306578558,1607980.33248061,59419,299214.306578558,1607980.33248061,299264.306578558,1608030.33248061,634,88
299214.306578558,1607880.33248061,59421,299214.306578558,1607880.33248061,299264.306578558,1607930.33248061,636,88
299264.306578558,1632230.33248061,59602,299264.306578558,1632230.33248061,299314.306578558,1632280.33248061,149,89
299264.306578558,1631980.33248061,59607,299264.306578558,1631980.33248061,299314.306578558,1632030.33248061,154,89
299264.306578558,1631780.33248061,59611,299264.306578558,1631780.33248061,299314.306578558,1631830.33248061,158,89
299264.306578558,1631480.33248061,59617,299264.306578558,1631480.33248061,299314.306578558,1631530.33248061,164,89
299264.306578558,1631030.33248061,59626,299264.306578558,1631030.33248061,299314.306578558,1631080.33248061,173,89
299264.306578558,1629130.33248061,59664,299264.306578558,1629130.33248061,299314.306578558,1629180.33248061,211,89
299264.306578558,1628780.33248061,59671,299264.306578558,1628780.33248061,299314.306578558,1628830.33248061,218,89
299264.306578558,1627880.33248061,59689,299264.306578558,1627880.33248061,299314.306578558,1627930.33248061,236,89
299264.306578558,1627430.33248061,59698,299264.306578558,1627430.33248061,299314.306578558,1627480.33248061,245,89
299264.306578558,1627330.33248061,59700,299264.306578558,1627330.33248061,299314.306578558,1627380.33248061,247,89
299264.306578558,1627230.33248061,59702,299264.306578558,1627230.33248061,299314.306578558,1627280.33248061,249,89
299264.306578558,1627030.33248061,59706,299264.306578558,1627030.33248061,299314.306578558,1627080.33248061,253,89
299264.306578558,1626880.33248061,59709,299264.306578558,1626880.33248061,299314.306578558,1626930.33248061,256,89
299264.306578558,1626780.33248061,59711,299264.306578558,1626780.33248061,299314.306578558,1626830.33248061,258,89
299264.306578558,1626730.33248061,59712,299264.306578558,1626730.33248061,299314.306578558,1626780.33248061,259,89
299264.306578558,1626680.33248061,59713,299264.306578558,1626680.33248061,299314.306578558,1626730.33248061,260,89
299264.306578558,1626630.33248061,59714,299264.306578558,1626630.33248061,299314.306578558,1626680.33248061,261,89
299264.306578558,1626430.33248061,59718,299264.306578558,1626430.33248061,299314.306578558,1626480.33248061,265,89
299264.306578558,1626230.33248061,59722,299264.306578558,1626230.33248061,299314.306578558,1626280.33248061,269,89
299264.306578558,1626180.33248061,59723,299264.306578558,1626180.33248061,299314.306578558,1626230.33248061,270,89
299264.306578558,1625930.33248061,59728,299264.306578558,1625930.33248061,299314.306578558,1625980.33248061,275,89
299264.306578558,1625880.33248061,59729,299264.306578558,1625880.33248061,299314.306578558,1625930.33248061,276,89
299264.306578558,1625830.33248061,59730,299264.306578558,1625830.33248061,299314.306578558,1625880.33248061,277,89
299264.306578558,1625780.33248061,59731,299264.306578558,1625780.33248061,299314.306578558,1625830.33248061,278,89
299264.306578558,1625680.33248061,59733,299264.306578558,1625680.33248061,299314.306578558,1625730.33248061,280,89
299264.306578558,1625630.33248061,59734,299264.306578558,1625630.33248061,299314.306578558,1625680.33248061,281,89
299264.306578558,1625530.33248061,59736,299264.306578558,1625530.33248061,299314.306578558,1625580.33248061,283,89
299264.306578558,1625480.33248061,59737,299264.306578558,1625480.33248061,299314.306578558,1625530.33248061,284,89
299264.306578558,1625380.33248061,59739,299264.306578558,1625380.33248061,299314.306578558,1625430.33248061,286,89
299264.306578558,1625280.33248061,59741,299264.306578558,1625280.33248061,299314.306578558,1625330.33248061,288,89
299264.306578558,1625230.33248061,59742,299264.306578558,1625230.33248061,299314.306578558,1625280.33248061,289,89
299264.306578558,1625180.33248061,59743,299264.306578558,1625180.33248061,299314.306578558,1625230.33248061,290,89
299264.306578558,1624980.33248061,59747,299264.306578558,1624980.33248061,299314.306578558,1625030.33248061,294,89
299264.306578558,1624930.33248061,59748,299264.306578558,1624930.33248061,299314.306578558,1624980.33248061,295,89
299264.306578558,1624730.33248061,59752,299264.306578558,1624730.33248061,299314.306578558,1624780.33248061,299,89
299264.306578558,1623530.33248061,59776,299264.306578558,1623530.33248061,299314.306578558,1623580.33248061,323,89
299264.306578558,1623480.33248061,59777,299264.306578558,1623480.33248061,299314.306578558,1623530.33248061,324,89
299264.306578558,1622830.33248061,59790,299264.306578558,1622830.33248061,299314.306578558,1622880.33248061,337,89
299264.306578558,1622480.33248061,59797,299264.306578558,1622480.33248061,299314.306578558,1622530.33248061,344,89
299264.306578558,1622180.33248061,59803,299264.306578558,1622180.33248061,299314.306578558,1622230.33248061,350,89
299264.306578558,1622030.33248061,59806,299264.306578558,1622030.33248061,299314.306578558,1622080.33248061,353,89
299264.306578558,1621730.33248061,59812,299264.306578558,1621730.33248061,299314.306578558,1621780.33248061,359,89
299264.306578558,1621130.33248061,59824,299264.306578558,1621130.33248061,299314.306578558,1621180.33248061,371,89
299264.306578558,1619730.33248061,59852,299264.306578558,1619730.33248061,299314.306578558,1619780.33248061,399,89
299264.306578558,1617130.33248061,59904,299264.306578558,1617130.33248061,299314.306578558,1617180.33248061,451,89
299264.306578558,1616880.33248061,59909,299264.306578558,1616880.33248061,299314.306578558,1616930.33248061,456,89
299264.306578558,1616030.33248061,59926,299264.306578558,1616030.33248061,299314.306578558,1616080.33248061,473,89
299264.306578558,1615280.33248061,59941,299264.306578558,1615280.33248061,299314.306578558,1615330.33248061,488,89
299264.306578558,1615080.33248061,59945,299264.306578558,1615080.33248061,299314.306578558,1615130.33248061,492,89
299264.306578558,1615030.33248061,59946,299264.306578558,1615030.33248061,299314.306578558,1615080.33248061,493,89
299264.306578558,1614680.33248061,59953,299264.306578558,1614680.33248061,299314.306578558,1614730.33248061,500,89
299264.306578558,1613980.33248061,59967,299264.306578558,1613980.33248061,299314.306578558,1614030.33248061,514,89
299264.306578558,1613480.33248061,59977,299264.306578558,1613480.33248061,299314.306578558,1613530.33248061,524,89
299264.306578558,1612780.33248061,59991,299264.306578558,1612780.33248061,299314.306578558,1612830.33248061,538,89
299264.306578558,1611980.33248061,60007,299264.306578558,1611980.33248061,299314.306578558,1612030.33248061,554,89
299264.306578558,1611080.33248061,60025,299264.306578558,1611080.33248061,299314.306578558,1611130.33248061,572,89
299264.306578558,1610630.33248061,60034,299264.306578558,1610630.33248061,299314.306578558,1610680.33248061,581,89
299264.306578558,1610580.33248061,60035,299264.306578558,1610580.33248061,299314.306578558,1610630.33248061,582,89
299264.306578558,1610380.33248061,60039,299264.306578558,1610380.33248061,299314.306578558,1610430.33248061,586,89
299264.306578558,1610330.33248061,60040,299264.306578558,1610330.33248061,299314.306578558,1610380.33248061,587,89
299264.306578558,1610230.33248061,60042,299264.306578558,1610230.33248061,299314.306578558,1610280.33248061,589,89
299264.306578558,1610130.33248061,60044,299264.306578558,1610130.33248061,299314.306578558,1610180.33248061,591,89
299264.306578558,1610080.33248061,60045,299264.306578558,1610080.33248061,299314.306578558,1610130.33248061,592,89
299264.306578558,1610030.33248061,60046,299264.306578558,1610030.33248061,299314.306578558,1610080.33248061,593,89
299264.306578558,1609980.33248061,60047,299264.306578558,1609980.33248061,299314.306578558,1610030.33248061,594,89
299264.306578558,1609730.33248061,60052,299264.306578558,1609730.33248061,299314.306578558,1609780.33248061,599,89
299264.306578558,1609380.33248061,60059,299264.306578558,1609380.33248061,299314.306578558,1609430.33248061,606,89
299264.306578558,1609230.33248061,60062,299264.306578558,1609230.33248061,299314.306578558,1609280.33248061,609,89
299264.306578558,1609030.33248061,60066,299264.306578558,1609030.33248061,299314.306578558,1609080.33248061,613,89
299264.306578558,1608980.33248061,60067,299264.306578558,1608980.33248061,299314.306578558,1609030.33248061,614,89
299264.306578558,1608930.33248061,60068,299264.306578558,1608930.33248061,299314.306578558,1608980.33248061,615,89
299264.306578558,1607980.33248061,60087,299264.306578558,1607980.33248061,299314.306578558,1608030.33248061,634,89
299314.306578558,1634680.33248061,60221,299314.306578558,1634680.33248061,299364.306578558,1634730.33248061,100,90
299314.306578558,1631930.33248061,60276,299314.306578558,1631930.33248061,299364.306578558,1631980.33248061,155,90
299314.306578558,1631030.33248061,60294,299314.306578558,1631030.33248061,299364.306578558,1631080.33248061,173,90
299314.306578558,1629480.33248061,60325,299314.306578558,1629480.33248061,299364.306578558,1629530.33248061,204,90
299314.306578558,1629280.33248061,60329,299314.306578558,1629280.33248061,299364.306578558,1629330.33248061,208,90
299314.306578558,1628430.33248061,60346,299314.306578558,1628430.33248061,299364.306578558,1628480.33248061,225,90
299314.306578558,1627830.33248061,60358,299314.306578558,1627830.33248061,299364.306578558,1627880.33248061,237,90
299314.306578558,1627780.33248061,60359,299314.306578558,1627780.33248061,299364.306578558,1627830.33248061,238,90
299314.306578558,1627530.33248061,60364,299314.306578558,1627530.33248061,299364.306578558,1627580.33248061,243,90
299314.306578558,1627480.33248061,60365,299314.306578558,1627480.33248061,299364.306578558,1627530.33248061,244,90
299314.306578558,1627280.33248061,60369,299314.306578558,1627280.33248061,299364.306578558,1627330.33248061,248,90
299314.306578558,1626630.33248061,60382,299314.306578558,1626630.33248061,299364.306578558,1626680.33248061,261,90
299314.306578558,1626580.33248061,60383,299314.306578558,1626580.33248061,299364.306578558,1626630.33248061,262,90
299314.306578558,1626480.33248061,60385,299314.306578558,1626480.33248061,299364.306578558,1626530.33248061,264,90
299314.306578558,1626430.33248061,60386,299314.306578558,1626430.33248061,299364.306578558,1626480.33248061,265,90
299314.306578558,1626380.33248061,60387,299314.306578558,1626380.33248061,299364.306578558,1626430.33248061,266,90
299314.306578558,1626330.33248061,60388,299314.306578558,1626330.33248061,299364.306578558,1626380.33248061,267,90
299314.306578558,1626180.33248061,60391,299314.306578558,1626180.33248061,299364.306578558,1626230.33248061,270,90
299314.306578558,1625930.33248061,60396,299314.306578558,1625930.33248061,299364.306578558,1625980.33248061,275,90
299314.306578558,1625830.33248061,60398,299314.306578558,1625830.33248061,299364.306578558,1625880.33248061,277,90
299314.306578558,1625780.33248061,60399,299314.306578558,1625780.33248061,299364.306578558,1625830.33248061,278,90
299314.306578558,1625680.33248061,60401,299314.306578558,1625680.33248061,299364.306578558,1625730.33248061,280,90
299314.306578558,1625530.33248061,60404,299314.306578558,1625530.33248061,299364.306578558,1625580.33248061,283,90
299314.306578558,1625430.33248061,60406,299314.306578558,1625430.33248061,299364.306578558,1625480.33248061,285,90
299314.306578558,1625380.33248061,60407,299314.306578558,1625380.33248061,299364.306578558,1625430.33248061,286,90
299314.306578558,1625330.33248061,60408,299314.306578558,1625330.33248061,299364.306578558,1625380.33248061,287,90
299314.306578558,1625230.33248061,60410,299314.306578558,1625230.33248061,299364.306578558,1625280.33248061,289,90
299314.306578558,1625180.33248061,60411,299314.306578558,1625180.33248061,299364.306578558,1625230.33248061,290,90
299314.306578558,1625130.33248061,60412,299314.306578558,1625130.33248061,299364.306578558,1625180.33248061,291,90
299314.306578558,1624930.33248061,60416,299314.306578558,1624930.33248061,299364.306578558,1624980.33248061,295,90
299314.306578558,1624880.33248061,60417,299314.306578558,1624880.33248061,299364.306578558,1624930.33248061,296,90
299314.306578558,1624830.33248061,60418,299314.306578558,1624830.33248061,299364.306578558,1624880.33248061,297,90
299314.306578558,1624180.33248061,60431,299314.306578558,1624180.33248061,299364.306578558,1624230.33248061,310,90
299314.306578558,1624130.33248061,60432,299314.306578558,1624130.33248061,299364.306578558,1624180.33248061,311,90
299314.306578558,1623530.33248061,60444,299314.306578558,1623530.33248061,299364.306578558,1623580.33248061,323,90
299314.306578558,1620180.33248061,60511,299314.306578558,1620180.33248061,299364.306578558,1620230.33248061,390,90
299314.306578558,1619480.33248061,60525,299314.306578558,1619480.33248061,299364.306578558,1619530.33248061,404,90
299314.306578558,1619380.33248061,60527,299314.306578558,1619380.33248061,299364.306578558,1619430.33248061,406,90
299314.306578558,1618280.33248061,60549,299314.306578558,1618280.33248061,299364.306578558,1618330.33248061,428,90
299314.306578558,1618230.33248061,60550,299314.306578558,1618230.33248061,299364.306578558,1618280.33248061,429,90
299314.306578558,1617130.33248061,60572,299314.306578558,1617130.33248061,299364.306578558,1617180.33248061,451,90
299314.306578558,1616480.33248061,60585,299314.306578558,1616480.33248061,299364.306578558,1616530.33248061,464,90
299314.306578558,1615680.33248061,60601,299314.306578558,1615680.33248061,299364.306578558,1615730.33248061,480,90
299314.306578558,1615080.33248061,60613,299314.306578558,1615080.33248061,299364.306578558,1615130.33248061,492,90
299314.306578558,1614980.33248061,60615,299314.306578558,1614980.33248061,299364.306578558,1615030.33248061,494,90
299314.306578558,1614730.33248061,60620,299314.306578558,1614730.33248061,299364.306578558,1614780.33248061,499,90
299314.306578558,1612830.33248061,60658,299314.306578558,1612830.33248061,299364.306578558,1612880.33248061,537,90
299314.306578558,1611430.33248061,60686,299314.306578558,1611430.33248061,299364.306578558,1611480.33248061,565,90
299314.306578558,1611030.33248061,60694,299314.306578558,1611030.33248061,299364.306578558,1611080.33248061,573,90
299314.306578558,1610980.33248061,60695,299314.306578558,1610980.33248061,299364.306578558,1611030.33248061,574,90
299314.306578558,1610880.33248061,60697,299314.306578558,1610880.33248061,299364.306578558,1610930.33248061,576,90
299314.306578558,1610630.33248061,60702,299314.306578558,1610630.33248061,299364.306578558,1610680.33248061,581,90
299314.306578558,1610180.33248061,60711,299314.306578558,1610180.33248061,299364.306578558,1610230.33248061,590,90
299314.306578558,1610030.33248061,60714,299314.306578558,1610030.33248061,299364.306578558,1610080.33248061,593,90
299314.306578558,1609980.33248061,60715,299314.306578558,1609980.33248061,299364.306578558,1610030.33248061,594,90
299314.306578558,1609780.33248061,60719,299314.306578558,1609780.33248061,299364.306578558,1609830.33248061,598,90
299314.306578558,1609580.33248061,60723,299314.306578558,1609580.33248061,299364.306578558,1609630.33248061,602,90
299314.306578558,1609480.33248061,60725,299314.306578558,1609480.33248061,299364.306578558,1609530.33248061,604,90
299314.306578558,1609430.33248061,60726,299314.306578558,1609430.33248061,299364.306578558,1609480.33248061,605,90
299314.306578558,1609380.33248061,60727,299314.306578558,1609380.33248061,299364.306578558,1609430.33248061,606,90
299314.306578558,1609280.33248061,60729,299314.306578558,1609280.33248061,299364.306578558,1609330.33248061,608,90
299314.306578558,1609030.33248061,60734,299314.306578558,1609030.33248061,299364.306578558,1609080.33248061,613,90
299314.306578558,1608830.33248061,60738,299314.306578558,1608830.33248061,299364.306578558,1608880.33248061,617,90
299314.306578558,1608680.33248061,60741,299314.306578558,1608680.33248061,299364.306578558,1608730.33248061,620,90
299314.306578558,1608580.33248061,60743,299314.306578558,1608580.33248061,299364.306578558,1608630.33248061,622,90
299364.306578558,1635830.33248061,60866,299364.306578558,1635830.33248061,299414.306578558,1635880.33248061,77,91
299364.306578558,1635430.33248061,60874,299364.306578558,1635430.33248061,299414.306578558,1635480.33248061,85,91
299364.306578558,1635130.33248061,60880,299364.306578558,1635130.33248061,299414.306578558,1635180.33248061,91,91
299364.306578558,1634980.33248061,60883,299364.306578558,1634980.33248061,299414.306578558,1635030.33248061,94,91
299364.306578558,1634180.33248061,60899,299364.306578558,1634180.33248061,299414.306578558,1634230.33248061,110,91
299364.306578558,1632230.33248061,60938,299364.306578558,1632230.33248061,299414.306578558,1632280.33248061,149,91
299364.306578558,1631930.33248061,60944,299364.306578558,1631930.33248061,299414.306578558,1631980.33248061,155,91
299364.306578558,1631880.33248061,60945,299364.306578558,1631880.33248061,299414.306578558,1631930.33248061,156,91
299364.306578558,1631830.33248061,60946,299364.306578558,1631830.33248061,299414.306578558,1631880.33248061,157,91
299364.306578558,1631680.33248061,60949,299364.306578558,1631680.33248061,299414.306578558,1631730.33248061,160,91
299364.306578558,1631480.33248061,60953,299364.306578558,1631480.33248061,299414.306578558,1631530.33248061,164,91
299364.306578558,1631030.33248061,60962,299364.306578558,1631030.33248061,299414.306578558,1631080.33248061,173,91
299364.306578558,1630980.33248061,60963,299364.306578558,1630980.33248061,299414.306578558,1631030.33248061,174,91
299364.306578558,1630680.33248061,60969,299364.306578558,1630680.33248061,299414.306578558,1630730.33248061,180,91
299364.306578558,1628480.33248061,61013,299364.306578558,1628480.33248061,299414.306578558,1628530.33248061,224,91
299364.306578558,1628430.33248061,61014,299364.306578558,1628430.33248061,299414.306578558,1628480.33248061,225,91
299364.306578558,1628380.33248061,61015,299364.306578558,1628380.33248061,299414.306578558,1628430.33248061,226,91
299364.306578558,1628280.33248061,61017,299364.306578558,1628280.33248061,299414.306578558,1628330.33248061,228,91
299364.306578558,1627980.33248061,61023,299364.306578558,1627980.33248061,299414.306578558,1628030.33248061,234,91
299364.306578558,1627680.33248061,61029,299364.306578558,1627680.33248061,299414.306578558,1627730.33248061,240,91
299364.306578558,1627630.33248061,61030,299364.306578558,1627630.33248061,299414.306578558,1627680.33248061,241,91
299364.306578558,1627580.33248061,61031,299364.306578558,1627580.33248061,299414.306578558,1627630.33248061,242,91
299364.306578558,1627530.33248061,61032,299364.306578558,1627530.33248061,299414.306578558,1627580.33248061,243,91
299364.306578558,1627430.33248061,61034,299364.306578558,1627430.33248061,299414.306578558,1627480.33248061,245,91
299364.306578558,1627330.33248061,61036,299364.306578558,1627330.33248061,299414.306578558,1627380.33248061,247,91
299364.306578558,1626730.33248061,61048,299364.306578558,1626730.33248061,299414.306578558,1626780.33248061,259,91
299364.306578558,1626680.33248061,61049,299364.306578558,1626680.33248061,299414.306578558,1626730.33248061,260,91
299364.306578558,1626530.33248061,61052,299364.306578558,1626530.33248061,299414.306578558,1626580.33248061,263,91
299364.306578558,1626480.33248061,61053,299364.306578558,1626480.33248061,299414.306578558,1626530.33248061,264,91
299364.306578558,1626430.33248061,61054,299364.306578558,1626430.33248061,299414.306578558,1626480.33248061,265,91
299364.306578558,1626380.33248061,61055,299364.306578558,1626380.33248061,299414.306578558,1626430.33248061,266,91
299364.306578558,1626330.33248061,61056,299364.306578558,1626330.33248061,299414.306578558,1626380.33248061,267,91
299364.306578558,1625980.33248061,61063,299364.306578558,1625980.33248061,299414.306578558,1626030.33248061,274,91
299364.306578558,1625930.33248061,61064,299364.306578558,1625930.33248061,299414.306578558,1625980.33248061,275,91
299364.306578558,1625830.33248061,61066,299364.306578558,1625830.33248061,299414.306578558,1625880.33248061,277,91
299364.306578558,1625730.33248061,61068,299364.306578558,1625730.33248061,299414.306578558,1625780.33248061,279,91
299364.306578558,1625680.33248061,61069,299364.306578558,1625680.33248061,299414.306578558,1625730.33248061,280,91
299364.306578558,1625630.33248061,61070,299364.306578558,1625630.33248061,299414.306578558,1625680.33248061,281,91
299364.306578558,1625530.33248061,61072,299364.306578558,1625530.33248061,299414.306578558,1625580.33248061,283,91
299364.306578558,1625330.33248061,61076,299364.306578558,1625330.33248061,299414.306578558,1625380.33248061,287,91
299364.306578558,1625280.33248061,61077,299364.306578558,1625280.33248061,299414.306578558,1625330.33248061,288,91
299364.306578558,1625230.33248061,61078,299364.306578558,1625230.33248061,299414.306578558,1625280.33248061,289,91
299364.306578558,1624880.33248061,61085,299364.306578558,1624880.33248061,299414.306578558,1624930.33248061,296,91
299364.306578558,1624230.33248061,61098,299364.306578558,1624230.33248061,299414.306578558,1624280.33248061,309,91
299364.306578558,1624130.33248061,61100,299364.306578558,1624130.33248061,299414.306578558,1624180.33248061,311,91
299364.306578558,1623480.33248061,61113,299364.306578558,1623480.33248061,299414.306578558,1623530.33248061,324,91
299364.306578558,1619680.33248061,61189,299364.306578558,1619680.33248061,299414.306578558,1619730.33248061,400,91
299364.306578558,1617230.33248061,61238,299364.306578558,1617230.33248061,299414.306578558,1617280.33248061,449,91
299364.306578558,1617130.33248061,61240,299364.306578558,1617130.33248061,299414.306578558,1617180.33248061,451,91
299364.306578558,1617080.33248061,61241,299364.306578558,1617080.33248061,299414.306578558,1617130.33248061,452,91
299364.306578558,1616530.33248061,61252,299364.306578558,1616530.33248061,299414.306578558,1616580.33248061,463,91
299364.306578558,1616480.33248061,61253,299364.306578558,1616480.33248061,299414.306578558,1616530.33248061,464,91
299364.306578558,1614780.33248061,61287,299364.306578558,1614780.33248061,299414.306578558,1614830.33248061,498,91
299364.306578558,1613880.33248061,61305,299364.306578558,1613880.33248061,299414.306578558,1613930.33248061,516,91
299364.306578558,1612880.33248061,61325,299364.306578558,1612880.33248061,299414.306578558,1612930.33248061,536,91
299364.306578558,1612530.33248061,61332,299364.306578558,1612530.33248061,299414.306578558,1612580.33248061,543,91
