X,Y,id,left,top,right,bottom,row_index,col_index
296614.306578558,1612380.33248061,6286,296614.306578558,1612380.33248061,296714.306578558,1612480.33248061,273,18
296614.306578558,1612180.33248061,6288,296614.306578558,1612180.33248061,296714.306578558,1612280.33248061,275,18
296614.306578558,1609980.33248061,6310,296614.306578558,1609980.33248061,296714.306578558,1610080.33248061,297,18
296614.306578558,1609480.33248061,6315,296614.306578558,1609480.33248061,296714.306578558,1609580.33248061,302,18
296614.306578558,1609380.33248061,6316,296614.306578558,1609380.33248061,296714.306578558,1609480.33248061,303,18
296614.306578558,1608380.33248061,6326,296614.306578558,1608380.33248061,296714.306578558,1608480.33248061,313,18
296714.306578558,1623880.33248061,6505,296714.306578558,1623880.33248061,296814.306578558,1623980.33248061,158,19
296714.306578558,1623580.33248061,6508,296714.306578558,1623580.33248061,296814.306578558,1623680.33248061,161,19
296714.306578558,1623480.33248061,6509,296714.306578558,1623480.33248061,296814.306578558,1623580.33248061,162,19
296714.306578558,1623180.33248061,6512,296714.306578558,1623180.33248061,296814.306578558,1623280.33248061,165,19
296714.306578558,1623080.33248061,6513,296714.306578558,1623080.33248061,296814.306578558,1623180.33248061,166,19
296714.306578558,1618880.33248061,6555,296714.306578558,1618880.33248061,296814.306578558,1618980.33248061,208,19
296714.306578558,1618780.33248061,6556,296714.306578558,1618780.33248061,296814.306578558,1618880.33248061,209,19
296714.306578558,1618680.33248061,6557,296714.306578558,1618680.33248061,296814.306578558,1618780.33248061,210,19
296714.306578558,1618580.33248061,6558,296714.306578558,1618580.33248061,296814.306578558,1618680.33248061,211,19
296714.306578558,1618480.33248061,6559,296714.306578558,1618480.33248061,296814.306578558,1618580.33248061,212,19
296714.306578558,1618180.33248061,6562,296714.306578558,1618180.33248061,296814.306578558,1618280.33248061,215,19
296714.306578558,1615580.33248061,6588,296714.306578558,1615580.33248061,296814.306578558,1615680.33248061,241,19
296714.306578558,1614480.33248061,6599,296714.306578558,1614480.33248061,296814.306578558,1614580.33248061,252,19
296714.306578558,1613880.33248061,6605,296714.306578558,1613880.33248061,296814.306578558,1613980.33248061,258,19
296714.306578558,1613580.33248061,6608,296714.306578558,1613580.33248061,296814.306578558,1613680.33248061,261,19
296714.306578558,1609580.33248061,6648,296714.306578558,1609580.33248061,296814.306578558,1609680.33248061,301,19
296714.306578558,1608080.33248061,6663,296714.306578558,1608080.33248061,296814.306578558,1608180.33248061,316,19
296714.306578558,1607980.33248061,6664,296714.306578558,1607980.33248061,296814.306578558,1608080.33248061,317,19
